Tweet ID,Text,Created At,Views,Likes,Retweets,Replies,Quotes
1608545426013315073,rip to the godfather of football🇧🇷,Thu Dec 29 19:28:09 +0000 2022,9334266,268274,10676,1043,104
1604555798121570304,i cant imagine what ronaldo is feeling💔,Sun Dec 18 19:14:48 +0000 2022,11326,130858,3692,1487,378
1604552549234794502,https://t.co/R7bYoy5PU3,Sun Dec 18 19:01:53 +0000 2022,11269075,343571,21100,1290,978
1604545797785374720,Ok I finally admit it. Messi is the 2nd best of all time after Ronaldo🐐,Sun Dec 18 18:35:03 +0000 2022,12495199,287756,24377,3680,1694
1604543922629672960,just why god i just can’t take it anymore why it couldn’t be ronaldo💔,Sun Dec 18 18:27:36 +0000 2022,6126286,123811,4435,1119,410
1604543256884568065,messi respect,Sun Dec 18 18:24:58 +0000 2022,11429,322442,16705,1545,611
1603821771341254656,https://t.co/U3lSIFlObD,Fri Dec 16 18:38:02 +0000 2022,9509752,224684,7495,904,752
1603148627987283969,mbappe if your a true ronaldo fan then u better slay messi in the world cup #avengeronaldo,Wed Dec 14 22:03:12 +0000 2022,,123915,7179,980,425
1603040902833922050,mbappe please humble morocco i’m praying just please,Wed Dec 14 14:55:08 +0000 2022,,122769,4765,1324,616
1602769151033868288,i don’t know about messi anymore💔,Tue Dec 13 20:55:18 +0000 2022,,141709,3059,1145,296
1601625407308328960,goodbye ronaldo love you forever💔 https://t.co/mYd7kH5Q7s,Sat Dec 10 17:10:28 +0000 2022,,596436,39197,4770,3744
1601272856641314817,noooooo i feel so bad for brazil💔,Fri Dec 09 17:49:33 +0000 2022,,166507,5244,1488,323
1600851756145147906,https://t.co/liZan9Ca0T,Thu Dec 08 13:56:15 +0000 2022,,454680,20416,3054,2179
1600280066608418817,"who ever made the offside rule is so dumb, should be a rule in football. https://t.co/7Zf9CJdvKO",Wed Dec 07 00:04:34 +0000 2022,,62880,2237,349,128
1600266239745544192,my response to racist  accusations https://t.co/cfH0P0Qtle,Tue Dec 06 23:09:37 +0000 2022,,162879,5808,2929,1904
1600203054883667995,flew all the way to qtar bro no way they benched my Idol,Tue Dec 06 18:58:33 +0000 2022,,212419,5530,1011,720
1600199886867091457,no way ronaldo is on the bench💔,Tue Dec 06 18:45:57 +0000 2022,,130869,2376,968,375
1599445668455944194,mbappe is better than messi.,Sun Dec 04 16:48:58 +0000 2022,,134363,6618,2618,988
1599443398712512513,can somebody please beat france their pissing me off,Sun Dec 04 16:39:57 +0000 2022,,121146,4014,1639,644
1598039985063858178,poland goalkeeper is doing steroids,Wed Nov 30 19:43:17 +0000 2022,,103783,3521,773,209
1598034839277654022,"If Messi thinks, I disagree.
If Messi speaks, I ignore.
If Messi fails, I’m happy.
If the world is against Messi, I am the world.
If Messi has 7 billion fans, I am none of them.
If Messi has no haters, it’s because I no longer exist.",Wed Nov 30 19:22:50 +0000 2022,,169370,12251,1699,1307
1596607405516800000,messi just won im about to cry💔,Sat Nov 26 20:50:43 +0000 2022,,117264,2996,1381,308
1596601773195923459,fuck messi just scored,Sat Nov 26 20:28:20 +0000 2022,,90978,2313,1166,215
1596244739191230464,most trash game ever,Fri Nov 25 20:49:37 +0000 2022,,97320,2500,783,162
1596232762780160000,if USA Lose i become a Messi fan,Fri Nov 25 20:02:01 +0000 2022,,122811,2617,1365,276
1596216264338595840,USA IS BEATING ENGLAND,Fri Nov 25 18:56:28 +0000 2022,,45202,1132,811,125
1595843065448742918,who ever this guys is don’t ever disrespect the goat Ronaldo like that ever in ur life stop acting tuff on twitter😡 https://t.co/hv4zj7dkpI,Thu Nov 24 18:13:30 +0000 2022,,119888,4582,1369,682
1595835017598566400,ronaldo is the goat i done ever wanna hear nothing about messi🇵🇹 #shush,Thu Nov 24 17:41:32 +0000 2022,,108214,6404,1916,281
1595110043074330625,i can’t believe ronaldo is gone💔,Tue Nov 22 17:40:44 +0000 2022,,189345,4955,1983,589
1595082534819348481,who was more offsides now🤣🤣😁 #pessi https://t.co/wa5eyhePUp,Tue Nov 22 15:51:26 +0000 2022,,154853,8875,1221,780
1595080519808847872,i woke up and seen messi lost to saudi arabia jajajajajajajajajajaj🤣🤣🤣,Tue Nov 22 15:43:25 +0000 2022,,189879,8663,1434,577
1593715184669016067,https://t.co/qRwMbX61CU,Fri Nov 18 21:18:04 +0000 2022,,53162,825,242,29
1593715108878118913,Response https://t.co/hPT9P6LRhu,Fri Nov 18 21:17:46 +0000 2022,,174660,5082,1838,1067
1592977453399830529,my goat🇵🇹 https://t.co/EazzGq5oQS,Wed Nov 16 20:26:35 +0000 2022,,407212,14919,4620,3223
1591929713550917638,remember i’m a Ronaldo fan,Sun Nov 13 23:03:14 +0000 2022,,201188,7827,1867,498
1591890226179629056,"Come through to my event at Toca Social this week at the o2, London. 
Tickets are now available meet and greet  https://t.co/iPEwH7Ygj1",Sun Nov 13 20:26:20 +0000 2022,,7931,119,114,10
1591825597097025539,i went to a ronaldo game and he’s not here💔,Sun Nov 13 16:09:31 +0000 2022,,161363,4012,1996,492
1591494689001193474,let’s go baby👍👍👍👍👍👍👍👍 world cup,Sat Nov 12 18:14:37 +0000 2022,,33752,671,612,42
1591494540661297156,so good https://t.co/Qva8YEa6By,Sat Nov 12 18:14:01 +0000 2022,,173867,4251,972,413
1591165633282347008,january 21st https://t.co/bRr5DURW1j,Fri Nov 11 20:27:04 +0000 2022,,203802,9622,1661,1435
1590788123822546944,i’m crying right now i flew all the way to manchester to see ronaldo and he not playing🥲🥲,Thu Nov 10 19:26:58 +0000 2022,,267235,9708,2684,1544
1589006641441406978,Everyone @FIFAWorldCup @EASPORTSFIFA tell them to make this the official world cup song https://t.co/vAnfrArdnA,Sat Nov 05 21:28:00 +0000 2022,,99956,7869,5629,327
1585733102160457728,SEWEYYYY,Thu Oct 27 20:40:07 +0000 2022,,65236,2608,591,71
1585332194637410305,https://t.co/nFzQCnyD8h,Wed Oct 26 18:07:03 +0000 2022,,229381,5791,949,326
1582460511987257345,https://t.co/jfxZKvCSBQ join this,Tue Oct 18 19:56:01 +0000 2022,,10103,208,185,10
1582083129119977473,i’m going to win https://t.co/kxcT4nKTPz,Mon Oct 17 18:56:26 +0000 2022,,274752,17097,1366,946
1581710710546931712,"I have no girlfriend, friends, family all i do is stream I have officially decided to dedicate my life to defending Cristian Ronaldo. My one and only goal is to make sure everyone calls him the GOAT. I don’t care about my personal life as long as Ronaldo is known as the GOAT",Sun Oct 16 18:16:34 +0000 2022,,261506,15818,2876,1515
1581699379291099138,jajaja man city u suck,Sun Oct 16 17:31:33 +0000 2022,,67474,2434,679,179
1580966787407294464,this the reason u don’t get girls now if that was me i’m licking all of that,Fri Oct 14 17:00:29 +0000 2022,,29948,1064,500,236
1580651860285100033,merch out now - https://t.co/KImGYfDSN9,Thu Oct 13 20:09:05 +0000 2022,,7527,149,230,42
1579201471794794496,ronaldo scored 700 goals while PESSI only has 600 jajajajja😂😂😂,Sun Oct 09 20:05:45 +0000 2022,,88233,3806,2440,289
1579171823211933696,why doesn’t ronaldo start wtf 0-1 i can’t take it no more i’m jus abt to stream,Sun Oct 09 18:07:56 +0000 2022,,27980,301,134,18
1579171340367511552,My gf and i went to the park and were walking so she got tired and told me 'let's Ronaldo' i understood immediately what she meant. So we sat down on the bench.,Sun Oct 09 18:06:01 +0000 2022,,142213,6960,1042,961
1579165816620449793,maybe if you don’t sell sadio mane you would’ve probably won🤣,Sun Oct 09 17:44:04 +0000 2022,,57444,1930,553,326
1579163221160005633,arsenal thinks there good by beating a team a team that can’t defend😂,Sun Oct 09 17:33:46 +0000 2022,,64881,2473,900,424
1578092490619396097,"why is ronaldo so unlucky this year, i hate it, it make me wanna suck",Thu Oct 06 18:39:03 +0000 2022,,95886,2969,1125,350
1577781355496218627,"Halland can only do tap in goals, never seen him do anything different one dimensional player",Wed Oct 05 22:02:43 +0000 2022,,103907,3847,1631,937
1573772353187856387,i own you lil bro https://t.co/pGmHs3hN3D,Sat Sep 24 20:32:22 +0000 2022,,456662,19054,1419,641
1573724949923119108,world cup baby’s https://t.co/GaO6I46CGb,Sat Sep 24 17:24:01 +0000 2022,,244874,7609,771,478
1573719716711043074,how is that offside please explain https://t.co/2O0Ry3Wkvf,Sat Sep 24 17:03:13 +0000 2022,,461840,32731,2871,3932
1573711170699239427,"what a shitty ref, clearly a goal",Sat Sep 24 16:29:15 +0000 2022,,133630,5740,1160,373
1573672046747426818,i’m ready https://t.co/urLOjSmWW1,Sat Sep 24 13:53:48 +0000 2022,,221681,7249,793,582
1573614367693733888,LETS GO https://t.co/drse8VzTHG,Sat Sep 24 10:04:36 +0000 2022,,239315,9205,1074,1612
1573034332436197382,i love london,Thu Sep 22 19:39:45 +0000 2022,,61520,720,552,72
1572972496462151682,i will be now streamibg on tiktok for now at 6pm london time  1:00pm est and 10am pst https://t.co/h8tp2QFn8A,Thu Sep 22 15:34:02 +0000 2022,,38227,506,440,61
1572531918562004992,the stream was the one from 2 days ago,Wed Sep 21 10:23:20 +0000 2022,,10680,87,58,0
1572530783218466817,"No way i just woke up to a strike @TeamYouTube this one felt very weird because what happened in this stream for me to get this, can you guys please resolve this i don’t think a strike is needed, i’m so done💔 https://t.co/mrxgm0kz2X",Wed Sep 21 10:18:49 +0000 2022,,28868,493,380,105
1572305979869634561,London please add flavor to ur food🇬🇧 #RIPQueenElizabeth https://t.co/GlVG6FcB6L,Tue Sep 20 19:25:32 +0000 2022,,137649,5491,814,526
1570871730507485184,made it to first base ❤️ @KSI where your girl friend you twat https://t.co/3CDDd7kvTJ,Fri Sep 16 20:26:20 +0000 2022,,76303,2494,2415,322
1566166725044981763,les go https://t.co/gdDPm9Hpgz,Sat Sep 03 20:50:19 +0000 2022,,55442,1140,649,93
1561794692366360576,man united is back!!!,Mon Aug 22 19:17:26 +0000 2022,,59838,2345,752,194
1558520250211123201,nvm we got it next tine don't worry ronaldo we love you,Sat Aug 13 18:25:58 +0000 2022,,21072,420,301,32
1558519947478929410,"DONT WORRY RONALDO GOING TO SCORE 5 HATRICKS TO TIE UP THE GAME, WERE ALWAYS GOING TO BE ON TOP MANCHESTER ON TOP",Sat Aug 13 18:24:46 +0000 2022,,41611,1150,742,164
1550627689345826816,We Did It Thank You Guys @YouTube https://t.co/DhMbCLtLMa,Fri Jul 22 23:43:45 +0000 2022,,144862,5403,1954,650
1550535180963790849,"Really, I couldn’t even hit 10 million, nothing happens in this stream . Can’t believe this is actually happened can you please review this stream @TeamYouTube @YouTube https://t.co/v5TpzW0JLk",Fri Jul 22 17:36:09 +0000 2022,,40616,1495,1276,433
1538252887666614273,just bought my first car https://t.co/Eaw4VkisGo,Sat Jun 18 20:10:42 +0000 2022,,211559,6874,2557,1204
1519841288140566528,.@Cristiano  SEEEWYYYYYY https://t.co/VZNkUcQGOO,Fri Apr 29 00:49:35 +0000 2022,,152508,10835,1218,1251
1515539838233153539,ben https://t.co/u7m1bGRPZF,Sun Apr 17 03:57:09 +0000 2022,,98496,5994,1870,1829
1511877562766868480,.@JakeSucky  @Chen  sorry https://t.co/IR0V08qtYx,Thu Apr 07 01:24:34 +0000 2022,,67827,2269,2981,1531
1506003942882385931,girls don’t wanna see you win,Mon Mar 21 20:24:54 +0000 2022,,16690,1018,543,151
1503219240614080512,"Hey @EpicGames   can I please get my Fortnite account back, this is a huge misunderstanding, I didn't do anything please, and thank you. I just want to play Fortnite I love you platform so much XD",Mon Mar 14 03:59:30 +0000 2022,,20769,1245,1674,119
1500494989498929157,Yes @YouTube https://t.co/CDibV7fRKS,Sun Mar 06 15:34:18 +0000 2022,,19100,486,418,57
1500354777699475457,why did i get banned. i don’t even post on tiktok this is a mistake can you unban me im confused. this was a huge error i diddnt commit any problems please look into this @TikTokSupport,Sun Mar 06 06:17:08 +0000 2022,,8289,164,216,10
1497096178890158081,is this real https://t.co/Q5gxTQe4iX,Fri Feb 25 06:28:38 +0000 2022,,17116,597,812,100
1494082950647926788,Thank you @TeamYouTube https://t.co/iibHfhf9my,Wed Feb 16 22:55:08 +0000 2022,,15045,414,407,55
1492634957633789954,fuck valentines,Sat Feb 12 23:01:20 +0000 2022,,14871,1117,508,52
1492379550973673472,"sorry guys i’m deleting this app, i’m tired of beating it everytime i see something attractive bye",Sat Feb 12 06:06:26 +0000 2022,,14713,654,367,111
1491384282455375872,nigga go to sleep https://t.co/6cgVkaDXJk,Wed Feb 09 12:11:36 +0000 2022,,6177,96,133,4
1490238652798189570,how do you avoid beating your meat,Sun Feb 06 08:19:16 +0000 2022,,12294,606,774,80
1485049615779049480,W https://t.co/z3M1E4iF1V,Sun Jan 23 00:39:53 +0000 2022,,4587,77,148,5
1484392907847122947,finnaly  20 🎉,Fri Jan 21 05:10:22 +0000 2022,,14738,300,1063,73
1480987236682375171,Thank you @TeamYouTube https://t.co/D0EWNykQz0,Tue Jan 11 19:37:27 +0000 2022,,9234,231,336,37
1480760227414880262,@TeamYouTube @TeamYouTube please fix this and renable my streaming https://t.co/gwDSpr2qMd,Tue Jan 11 04:35:24 +0000 2022,,1837,76,101,2
1480739792019238918,"i still can’t stream even when my appeal has been granted, pleasse re enable my ability to stream @TeamYouTube  can you please renable my streaming ability . That’s what is says when i try to go live even when  have no strikes. https://t.co/d9Crwtp3Sw",Tue Jan 11 03:14:11 +0000 2022,,3830,218,280,18
1480427313691045888,"WE BACK YESSIR SPEEDGANG 4L❤️

Thank you youtube @TeamYouTube https://t.co/d27darWK1A",Mon Jan 10 06:32:31 +0000 2022,,5305,239,309,32
