Video ID,Video Title,Comment ID,Author,Published Time,Likes,Comment Text
jcm1cS4i8ao,*NEW* AILIEN COMP FACE CREATION IN NBA 2K21! NEW BEST CHEESY FACE IN NBA2k21!,UgzqBC3BVmwu6v0TAFh4AaABAg.9DAhMvjo6EXA2WUNpXl8hr,@dddinerokid,1 year ago,2, @kittensurfav ofc
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugy7ItqG2hmOIZpMqfd4AaABAg,@popsslezzy383,3 years ago,5,2022
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgyqqT5XaroSapGomZt4AaABAg,@baldi5499,2 years ago,2,old speed
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgxyvCKlJmWjfcD9H4F4AaABAg,@dddinerokid,4 years ago,2,Post scorers are gone 🤦🏾‍♂️
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgxG49UMERWuR7avsll4AaABAg,@stagegifted9015,4 years ago (edited),2,im  getting 2k21 tmrw  im hype asf
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgxFUTI3W_gn3lBondx4AaABAg,@2ksplash781,4 years ago,5,Now u get to have something called skill
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgwcT09hxV3WLtp8Pz54AaABAg,@StickYard,9 months ago,1,"yo speed, if u remember im ur 500th subscriber"
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugzqbg1ouKUfYaJ8hNF4AaABAg,@stagegifted9015,4 years ago,2,was u streaming on twitch?
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugy06AQTDWjms6oR6iN4AaABAg,@tw1stedtemper824,4 years ago,1,U be getting steals though 😂😂
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgwbRcuPQ6-UWFJVfih4AaABAg,@Manlikejimboyt123,3 months ago,1,Smallest chat
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugy6_dyFONR3nk2_HNB4AaABAg,@SmileMaker-t1s,2 months ago,1,I luv dis game
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugx-G6Rh6uQhKS7_7A14AaABAg,@Yusacil,2 years ago,2,wow
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugzvub8bOO4vh0HU8fR4AaABAg,@Liltracy29,1 year ago,1,LETS GO SPEED??!!!!!?????!!!!!!!
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugzh0Ba_Usmm4ji8-aR4AaABAg,@Youvisibleme,3 months ago,1,Best
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgzJXofaaX6yXxrWath4AaABAg,@ChauhuyChauhuy,10 months ago,1,"Egg
Egg"
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgyVtBn0U18W2TZyGbB4AaABAg,@stagegifted9015,4 years ago,2,2 mins in the video and post scorers rlly looking patched bruh rip
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgzvgBe-8YybJMZ4sGh4AaABAg,@NADIRJR7,1 year ago,2,Love uu
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgwT1cSnbakd9ZX7jAJ4AaABAg,@Siniorito-e7o,2 years ago,1,TF his voice
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugz99dnCSrYYYuyZcpJ4AaABAg,@user-ow8fm5ko3m,4 years ago,1,It’s not patched it no badges and that meter and your ovr
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,UgwzcsDbyGV-F3w96Jp4AaABAg,@RezGoru,9 months ago,2,Can i please get a free custom build pc🥺day of asking 222
7nMUuP3TtMI,POSTSCORERS IN NBA 2k21..........💔,Ugz5d1yY4NL5g1USA8t4AaABAg,@Thatgirlmaze-1,4 years ago (edited),1,❤💜🖤💙 congratulations u have 2k21 my love ..... 💔 sad sorry what happened
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,Ugyt5sVYid6a5Wx67714AaABAg,@angelsotelo6645,4 years ago,49,Pizza
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgyAt4896f2vVL8oEgB4AaABAg,@z3nsu425,3 years ago,35,When speed used to reply to ppl….
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgyrrS8zPFrnHHyZHtF4AaABAg,@HeheHom,5 months ago,5,Lol back in 2024 to see the young legend
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,Ugxcv4L794_X3et1Txx4AaABAg,@nightted517,4 years ago,9,Please dont take away the postscorer videos  please we miss the raging
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgzzNU5YJukaMHbLFh14AaABAg,@zzvxuoonig8213,3 years ago,5,I miss these vids 😞
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgwnUqMI9QYl5hqv-9F4AaABAg,@WokuChilling,4 years ago,3,Pizza a week late tho
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,Ugz7XN37vWLm7Cokput4AaABAg,@Angelzx_1,10 months ago,3,Bro and now u are a famous man I want to be like you
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxSeQRCQmCGNqf2tmZ4AaABAg,@stagegifted9015,4 years ago (edited),3,yoo im back at jersey ain in baltimore no more my life was shitty there and the internet sucked im with my grandma her wifi good as shit ima get back on 2k grind and be active more in ur streams myb bro im slacking but im good now finally back home
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxFEMMqT-A4EqBECvt4AaABAg,@bramrenes4865,2 years ago,2,Deep❤️
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxperDoRhbUEMuHLrt4AaABAg,@Dfigsclb,4 years ago (edited),5,Can u do an acc giveaway
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxtFrGN9kCl7JVs3BR4AaABAg,@Amanda-xs5ri,4 years ago,3,U making a guard?
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxntilqKOctAnlFG814AaABAg,@therealunobros,4 years ago,11,Pre ordered 2K21 mamba edition Ronnie gotta come through this year
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgyUS85TYSPN7jP-YrN4AaABAg,@Overtimeliyah,1 year ago,2,Who’s here in 2024
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,Ugx2IxJ9LeV4Bondrfx4AaABAg,@bimboakinyemi206,1 month ago,1,Goat
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxTgUccPjcpboMQreV4AaABAg,@bozzerzzz8440,2 years ago,2,speed
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgxUeFzWaIIBcS4uZYF4AaABAg,@diablyo3520,3 years ago,3,Hello bro 😎
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgzXUD6vE8Vmfr3HI6p4AaABAg,@Jahk971,1 year ago,2,Please say Hi🙏🏼
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgynKA1O52Wv3qEkT7F4AaABAg,@iLoveMiIfs,4 years ago,2,I wasent in the stream today
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,Ugy1k7c-pGg5yD7yauB4AaABAg,@AcelAcel-y5k,3 months ago,1,El kecepatan 😂
nPHtnpu8uYw,MY LAST POSTSCORER VIDEO...........,UgyE4RZx0He2sg3TFZV4AaABAg,@猫GANG,8 months ago,1,日本人いる？
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgzoJSMAtZ8lwlppjKV4AaABAg,@Monkeybombfromcod,1 year ago,5,Little did bro know he would get roasted by a premature speed
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgysVRj5ZjAgFTnesMJ4AaABAg,@Slayxx__,1 year ago,3,"love u
^^"
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugz0KJPfV7amUPa05u54AaABAg,@Capibarainsanofino,4 months ago,1,Aqui nace una leyenda
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgyYPZSHSE7GdxhZ42F4AaABAg,@Igor_Sedex,2 months ago,1,Skills
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugx6eXOCRNCr6t0-etl4AaABAg,@RileyYTT,7 months ago,3,Who else came from the most viewed tab😂
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugxw-EUal0z1oUvsxox4AaABAg,@FCLiverpoolXEditz,1 year ago,4,This is the least popular vid ishowspeed
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgzRBZWvA1rLOBvgARJ4AaABAg,@kylemartin2581,1 year ago,2,"Yoooo Speed total shot in the dark here but I know times have been hard and I’d love to help you out in any way possible that I can think of. Have you ever thought about having a therapy dog? We have some amazing puppies from a litter we have now, they’re golden retrievers and are amazing as emotional support animals. I’m not trying to be weird on that shit I know you’re good but having a buddy like that just helps man. And not to mention, A1 wingman too. Swear you can make even better content and just be happier. We are more than happy to hold and train the dog so all the hard stuff you might not have time for is all good to go for you. We’ll also give it to you for absolutely free. Just want to to be happier man. Hope this gets to you bro. Our dogs are very high quality, health guaranteed, and beautiful show standard. I just think it’d help you out bro. If you aren’t into dogs that totally cool just wanted to lend a hand where I can. Not in the position for those donations at this time because it takes a lot to provide for the dogs and puppies but it’d just make us happy to give you the joy of this kinda dog. They make us happy in the darkest of times. It’ll get better bro, thanks for reading this if you do."
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgzL-dO_KY0WjikX-wR4AaABAg,@blitzjolxy,1 year ago,1,you the g
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugyx0F5MEH9edeNCvoJ4AaABAg,@1runit_,4 years ago,3,Yesssirr
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgxNDpriKIMcocACqeN4AaABAg,@hasanesam6115,5 months ago,1,I actullat used to watch his videos before
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugz6H34DSM3qupoN4-V4AaABAg,@hasanesam6115,5 months ago,1,No way
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgzOmGqP97iZ9z2Xrw14AaABAg,@miketurd6497,1 year ago,3,0:21 0:22 0:23
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugx0U6pZttMKp28Nk3N4AaABAg,@СеверинДенис-я8ф,2 years ago,10,This the least popular video
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugy9MH2moDLA-PqPcK54AaABAg,@Gryband0sas,1 year ago,7,least popular vid of ishowspeed
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgxmE2ykoSjoNbC9sU54AaABAg,@imaaryashjonchhe,8 months ago,1,❤
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,Ugw8hCL_JB5OgVEhEmd4AaABAg,@miketurd6497,1 year ago,2,🎉
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgzJRsUkm2QBOMB36Q54AaABAg,@nichze8346,1 year ago,1,Yo speed
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgwrElRtrq9DEpaBmd94AaABAg,@1runit_,4 years ago,2,I had to make it I was in my duffy
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgwjoovctTp_OQ3AG954AaABAg,@xanothanos863,4 years ago,2,Yessir can I get mod
5ms3q42AH14,THE DIFFERENCE BETWEEN SKILL AND NO SKILL IN NBA 2k20! PROOF NOBODY WANTS TO SHOWS!,UgxF9L3GRCiAvM5E2OZ4AaABAg,@arieapm,7 months ago,1,Least popular
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgyBV_Jmwe0rF1mnOap4AaABAg,@smileyfrm405,3 years ago,77,what I love is that his personality never changed even after being famous 💯
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgxDIMdkFFRWx47FXR54AaABAg,@JaheemSoSaucy,3 years ago,49,Nah speed really came far
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,Ugw5gPC-zzq4f4XGWTV4AaABAg,@XVKRIS,3 years ago,19,"Aww speed look so young here, seeing this make me happy."
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgyUYIdZNjanYEomzmR4AaABAg,@justgreenshere1023,3 years ago,44,3:57 😂😂😂😂
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgyWR65OLm8ItwaznUZ4AaABAg,@erinsinna,3 years ago,24,Who else recommended this on after he hit 1 million ?😂
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgzJNm9Sh75U5Ktyfht4AaABAg,@prodabyss,3 years ago,13,I miss the old speed
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgxU_KFUFN-Ym7baY3V4AaABAg,@spongebob5222,3 years ago,24,They grow up so fast :(
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,Ugz0FmlaBkRzgxbpow54AaABAg,@tolr8,3 years ago,67,now he at a mil…
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgxmnL8iVnbB3GaLdCV4AaABAg,@MontKnew,3 years ago,6,Hit the backboard with sharp take🤣🤣
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,Ugw-xCgSQMAz06gxXKl4AaABAg,@Piq10,10 months ago,1,This the vid where I first met speed or a 2v2 stage vid glad to know I’m considered og in a way
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgwsWTpN-Kupr-kIJzR4AaABAg,@moneyt4am_ty,3 years ago,5,been here since 1k
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgznHowED6NiT9X38_F4AaABAg,@veltz4130,4 years ago,7,been here since 200 subs
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgwY29zjYczF1J_mPR54AaABAg,@dharstar-h2e,1 year ago,2,His voices was different here
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgyQQf3C5KigjITRNkB4AaABAg,@Diorz-773,2 years ago,3,No he is at 13 mil
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgwigJcFUQuIqjju2h94AaABAg,@ImJustPaint,3 years ago,3,"""I've been here s-"" 
Congratulations, here's your og award with 10 thousand dollars."
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgzALn6GJmaccZ9uek54AaABAg,@jak3goated798,4 years ago,22,speed ive been here since 8k
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgwcLzn6MYEMApne8lF4AaABAg,@whojojo8847,3 years ago,2,Been here since 600
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,Ugw6js1mYL6ICMEhSAl4AaABAg,@lilzerq582,3 years ago,2,Only Ogs remember💯
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,Ugxp5e2OYxiAg8p_r_l4AaABAg,@MARW1AN,3 years ago,1,Old day broo
jCqb9h39ygo,LEGEND GETS MAD BECAUSE HES PLAYING THE GAME IN AUGUST! BEST COMP GUARD MAKE LEGEND RAGE IN NBA2k20!,UgwLCi9-oQMSLsjjNDR4AaABAg,@Roblox_mrtomas,2 years ago,2,Lil speed
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,Ugww8JjjIfcFjAaNZbx4AaABAg,@BlueRealer,4 years ago,4,Yu be live on twitch or sum?
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgwuBb5wRtTrS23gHxt4AaABAg,@TK-OFFICIALR7,5 months ago,3,Here 4 years later and look where you are bro congrats speed
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgwaSJllgZU5S-4zNsF4AaABAg,@tharasmoore1979,4 years ago,5,Keep grinding brodie💯
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgxO4hUrl71SGjPqdPR4AaABAg,@toughershark85,2 years ago,3,Aye speed if u ever read this your a goat
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgxZdyUmUcmeUCsceOR4AaABAg,@chestlito,4 years ago,2,When was this 🥴
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgwJOCT04EOwxLI1fpN4AaABAg,@Jerry-pz2mr,3 years ago,1,Dude old speed be like
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgzyTXBEP_D_QGr2ozV4AaABAg,@sleazeeeee,4 years ago,4,Please don’t play lock no more 😂
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,Ugz40weciP5xI8pvV7h4AaABAg,@muhamedhalabak1344,2 years ago,1,Pov you watch 2022 today💀☠
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgyV4AGtbs2tDyaChAZ4AaABAg,@jbirkin,4 years ago,1,I remember this game😂
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgzoDzx9rWGejjKYhkF4AaABAg,@Thatgirlmaze-1,4 years ago,1,Damn
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,Ugx9qcWc8Yzwjgfn1n54AaABAg,@Teigeee,4 years ago,1,Lemme edit for u speed
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgyOeepMeioj-ZISZwd4AaABAg,@RezGoru,9 months ago,2,Can I please get a free custom build pc🥺day of asking 218
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,Ugy9KAknuajUVBrPKyd4AaABAg,@merisosama9283,4 years ago,1,U reach too much bro
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,Ugw4dKuH36lmw5k6H8l4AaABAg,@eveklue5287,2 years ago,1,21st
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgwaSJllgZU5S-4zNsF4AaABAg.9CyTkHGWBKX9PGaMtQmuEv,@gleeboy2675,3 years ago,2,His grind paid off he at 1mill
wDGeC93ae-4,2k20 COMP STAGE GAMEPLAY! ANY THING CAN HAPPEN IN COMP STAGE *INTENSE*,UgwaSJllgZU5S-4zNsF4AaABAg.9CyTkHGWBKX9gReKBJ9wOV,@OnlyOneJHOfficial,2 years ago,1,His grind deffo paid of bro
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugz3MfV8y7W3eAlTOE94AaABAg,@ufoundj7315,3 years ago,58,Speed you made it
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugy6yCUNSKPqReL48894AaABAg,@Samyarz24-r4d,6 months ago,1,Man speed deserves this he started from nothing❤🎉
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgwneXU2UUnSka5L6gd4AaABAg,@PatrickFarrelly-l3y,5 months ago,1,Great video speed so happy u made it bro❤
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgxGPTcIIYljGqXlFX94AaABAg,@josuanyrodriguez5572,3 years ago,13,remember when the viewers wasnt toxic
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgyB8r2lYosApZms60R4AaABAg,@r5homixcide,4 years ago,5,Damn I miss the streams been focused on school lately
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgxXzcqXF_Jj2ozofMV4AaABAg,@brofiss352,2 years ago,5,One of speeds early rages caught on camera
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugz6CSX9bXDT5pKZCfx4AaABAg,@RezGoru,9 months ago,4,Can I please get a free custom build pc🥺day of asking 217
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgwcXUVXK815dJeq14Z4AaABAg,@NBTNateYT,2 years ago,1,speed
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgwpeEfrNvIgVBRQ4qd4AaABAg,@poradits7399,3 years ago,5,speed hora que eres rico dame plata para salir de latam
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgxbTNKHVfzrfS5sYBF4AaABAg,@robinmertpersie,1 year ago,5,Speed see me man pls
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgxuHkoI9UOAKGYQ9m14AaABAg,@Genius01019,2 years ago,3,:_speedLockIn:□□□□□□:_speedThicc::_speedThicc:□□
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugz3yVdwUiE5ZdoXRrN4AaABAg,@pmurtdlanod6363,3 years ago,2,Login
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugze__FQiQVNcP9Uwxp4AaABAg,@ChaseTooPlaya,4 years ago,3,The patch it cause u were so good on it they didn’t want you to takeover
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgyPAJwfdDJULmn1dDZ4AaABAg,@Blamboo_777,2 years ago,5,2023 👍👍👍🤍🤍🤍
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugz-_lhSyMLakcCNlQ94AaABAg,@steelduck6529,4 years ago,5,Speed is awesome is still wanna see him beat cheesaholic tho. That would be a great game to watch
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgyfZwAEJi4shuqYVRV4AaABAg,@STRANGES_YT,2 years ago,2,10tg
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgygL-0vk7HuDH7btBF4AaABAg,@BearnBunnat-ze6dq,8 months ago (edited),1,Hello brother ❤😊🇰🇭🇰🇭🇰🇭
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,Ugxs0Ox61j7nRrthis14AaABAg,@nagons,1 year ago,1,كيفك؟
ifg802gML0o,SAD TRUTH WHY POSTSCORERS ARE GETTING PATCHED IN NBA2K21! VIDEO *PROOF*  NEVER SEEN BEFORE FOOTAGE!,UgzbGs_aZh-e6oCGuFF4AaABAg,@FelipeTens_from_roblox,1 year ago,1,m e a t
